OXYGEN,SILCAT,NO2+NO3,PHSPHT,Label
207.214,1.67205,0.7151,0.09885,predicted
34.2045,107.0043,41.6423,3.01345,predicted
187.9175,17.27465,15.6659,1.0976,predicted
131.222,35.84965,25.81955,1.84525,predicted
46.77325,46.08425,28.98905,2.0557,predicted
34.3665,1.5197,1.14975,0.1577,predicted
184.3175,11.05545,11.18555,0.81315,predicted
140.105,149.04395,36.4296,2.5479,predicted
213.4385,1.5539,0.00575,0.12585,predicted
198.1685,7.7406,8.34555,0.6431,predicted
28.3355,87.52065,40.94665,2.98615,predicted
211.91125,1.06165,0.01595,0.14815,predicted
193.8995,16.8691,15.3936,1.10405,predicted
34.872,100.0934,40.8746,2.90695,predicted
203.6565,1.6382,0.007,0.08465,predicted
71.3530833333,28.9877,21.6756,1.5747325,predicted
217.954,1.8951,0.0067,0.0652,predicted
133.251875,157.28355,36.7914833333,2.57193333333,predicted
144.6365,149.3228,35.72535,2.4834,predicted
90.177,42.51015,27.87695,2.0246,predicted
127.8365,1.4794,0.01605,0.12665,predicted
160.4625,1.81075,0.27755,0.10415,predicted
208.953,1.65215,0.22515,0.07845,predicted
111.2585,159.5207,38.4087,2.7046,predicted
192.2815,11.42475,11.55465,0.8589,predicted
28.7815,99.01,41.64585,3.02325,predicted
30.832,84.08935,41.78235,2.99245,predicted
22.9825,157.7573,37.0491,2.5969,predicted
192.4385,2.23325,0.69395,0.1386,predicted
206.9405,1.3849,0.00505,0.0852,predicted
24.966,81.2803,41.9254,3.01775,predicted
213.035,1.8748,0.163,0.07695,predicted
-636.055,0.9939,0.0434,0.05075,predicted
50.8175,74.144,37.5433,2.7259,predicted
28.368,85.19045,40.9555,2.9478,predicted
-50.2255,1.3494,0.00745,0.076,predicted
88.1125,150.65385,39.7626,2.8176,predicted
194.268,17.35185,15.05325,1.08135,predicted
88.799,151.75585,39.44795,2.7937,predicted
-581.6735,0.97735,0.03265,0.02545,predicted
201.3175,9.1782,9.54755,0.68915,predicted
7.8155,89.6385,41.11465,2.9824,predicted
116.5365,32.59155,23.45055,1.69575,predicted
182.6565,0.81295,0.00575,0.07985,predicted
119.0035,157.92005,37.956425,2.666,predicted
133.4895,149.05065,35.6111,2.47755,predicted
49.628,148.5687,35.52965,2.4851,predicted
113.1585,-107.0912,36.7889,2.5453,predicted
34.3345,81.9048,39.7705,2.9057,predicted
88.0545,151.0909,39.6847,2.8233,predicted
107.74,37.8788,25.9705,1.8127,predicted
138.35325,151.34765,35.83215,2.4994,predicted
116.787,47.24345,28.9296,2.10075,predicted
64.595,133.66945,41.14275,2.9129,predicted
185.5385,1.41945,0.0509,0.03105,predicted
161.2025,25.4035,19.88165,1.42895,predicted
190.5655,1.35865,0.02455,0.0815,predicted
173.121,1.49865,0.14565,0.06885,predicted
110.7405,159.4931,38.35245,2.69925,predicted
195.633,11.63795,11.2684,0.8059,predicted
36.115,111.02675,41.3582,3.0088,predicted
190.605,1.37105,0.0055,0.1013,predicted
202.045,1.55255,0.2206,0.10885,predicted
27.347,111.3326,41.5981,3.0318,predicted
69.383,136.1638,40.65515,2.90975,predicted
189.695,2.3481,0.744,0.1071,predicted
102.369,29.17695,29.074,2.1052,predicted
75.0415,157.72815,37.01325,2.5875,predicted
202.289,1.4745,0.06835,0.02315,predicted
-939.0935,0.6847,0.01925,0.07545,predicted
88.791,150.1042,39.4174,2.79775,predicted
188.3355,18.8611,16.5745,1.1952,predicted
89.9675,53.31045,31.77255,2.32355,predicted
125.386,158.2953,37.37395,2.6113,predicted
27.058,87.8399,40.85545,2.99455,predicted
198.4835,4.6467,5.15305,0.4093,predicted
135.6565,156.0856,36.64685,2.55315,predicted
148.428,151.3221,35.82405,2.51885,predicted
153.0905,148.8206,35.4531,2.4629,predicted
-61.705,70.37765,37.18275,2.71445,predicted
133.779,156.54875,36.49615,2.5462,predicted
202.0345,1.5946,0.98125,0.14255,predicted
199.8565,1.58185,0.95945,0.1377,predicted
140.1205,56.2542,36.3395,2.54025,predicted
207.3735,1.3174,0.00235,0.10785,predicted
203.014758333,1.66488,0.002,0.0754,predicted
196.8105,9.50735,9.859325,0.729833333333,predicted
193.6075,1.71625,0.00145,0.07135,predicted
109.925,158.21995,38.4964,2.7167,predicted
103.7065,43.3446,29.16455,2.0881,predicted
170.729,148.649216667,35.71625,2.47165,predicted
205.0305,1.3593,0.05225,0.09075,predicted
211.9805,1.8904,0.3494,0.09945,predicted
118.9675,158.318133333,38.01435,2.6613,predicted
180.77,1.2632,0.00855,0.0841,predicted
131.28,156.8457,36.87555,2.5552,predicted
153.439,149.3779,35.8797,2.5117,predicted
197.449,15.54855,14.2169,1.02045,predicted
183.7705,2.22815,2.0594,0.23685,predicted
-64.439,1.4979,0.0119,0.1235,predicted
32.486,99.8174,41.69215,3.02175,predicted
133.3075,39.2442,26.1032,1.7976,predicted
180.4615,1.0466,0.10245,0.11425,predicted
58.9205,61.48765,34.5742,2.58485,predicted
128.604375,157.3536,36.8221,2.5732,predicted
113.1975,39.6531,26.52745,1.8181,predicted
110.155,158.1371,38.27565,2.71685,predicted
203.934,1.46645,0.2283,0.0943,predicted
189.814,1.62795,0.36955,0.0953,predicted
96.506,54.7023,31.65975,2.29085,predicted
151.177,34.3051,24.1826,1.77085,predicted
147.1245,151.0971,35.76335,2.48025,predicted
213.091,1.5351,0.04615,0.12395,predicted
30.625,87.91425,41.12605,2.9752,predicted
76.1515,1.17695,0.02325,0.05335,predicted
124.004,159.89515,37.51455,2.63945,predicted
64.79,67.53395,35.8735,2.6079,predicted
80.233,145.7806,39.8966,2.82775,predicted
59.975,134.8123,41.2426,2.93345,predicted
31.0463333333,85.08005,40.02345,2.93695,predicted
192.6275,8.0098,8.27575,0.63215,predicted
52.13,120.93155,41.25845,2.99825,predicted
200.997,1.27625,0.01595,0.08965,predicted
140.9245,154.353,36.2516,2.52815,predicted
90.115,54.79445,31.757,2.3183,predicted
38.76,105.4212,41.5396,2.98585,predicted
74.4885,57.38995,33.14625,2.43295,predicted
49.955,71.07745,37.06365,2.71945,predicted
196.2845,5.0053,4.6296,0.3987,predicted
30.9485,99.66885,41.8305,3.05750833333,predicted
33.07,93.7629,41.77605,3.05035,predicted
152.846,148.7276,35.5713,2.47555,predicted
67.466,135.3377,40.7798,2.90265,predicted
175.2235,11.64085,12.12855,0.8736,predicted
198.0055,15.1672,13.94095,0.99515,predicted
33.8981083333,116.13855,41.4886,2.9924,predicted
41.5985,107.14245,41.93985,3.02115,predicted
214.2845,1.26465,0.1545,0.0767,predicted
198.2945,9.57255,9.60275,0.71375,predicted
123.249,158.7749,37.3735,2.6185,predicted
150.26,149.70655,35.6712,2.4798,predicted
122.5265,45.037,28.24045,2.06415,predicted
185.861,1.1875,0.14795,0.0719,predicted
154.439833333,148.52765,35.47015,2.4668,predicted
204.1225,1.39685,0.0137,0.1082,predicted
-96.319625,160.1161,38.008625,2.66745,predicted
206.189,1.3813,0.0052,0.04205,predicted
34.2245,80.22635,38.98225,2.84735,predicted
197.3715,6.0997,6.30435,0.6233,predicted
218.84675,1.5392,0.00825,0.0597,predicted
73.436,137.7619,40.65035,2.9205,predicted
154.147,149.55785,35.46755,2.4685,predicted
147.6165,150.9726,35.8268,2.4853,predicted
198.4055,6.79335,7.08335,0.56225,predicted
37.467,100.8681,41.2932,2.95705,predicted
154.2365,32.6485,23.45225,1.69175,predicted
147.744,152.5133,36.0718,2.5209,predicted
122.422,158.2344,37.5053,2.6337,predicted
208.738,1.512,0.1217,0.0738,predicted
151.361,149.05425,35.4186,2.4836,predicted
53.0635,122.3856,41.1624,2.9523,predicted
94.3165,54.83755,32.12055,2.1639,predicted
22.626,84.60355,41.61915,3.0241,predicted
205.1845,0.94285,0.03765,0.03035,predicted
39.2835,75.83755,42.01725,3.0297,predicted
128.8995,156.37265,36.6941,2.5617,predicted
-14.5525,97.21375,41.1998,3.0125,predicted
196.57,3.3888,2.19575,0.2882,predicted
215.5735,1.68335,0.0278,0.0626,predicted
30.1785,102.2765,41.3376,3.0137,predicted
43.3894166667,111.23025,41.7843166667,3.01736,predicted
-47.9815,151.6841,39.57865,2.821,predicted
192.596,1.04565,0.02575,0.06725,predicted
94.3445,157.0701,38.58215,2.74575,predicted
90.0735,54.1697,31.84745,2.2968,predicted
202.231,1.42425,0.59935,0.1373,predicted
67.3205,62.8803,35.17625,2.5319,predicted
14.651,80.4221,40.24735,2.9075,predicted
108.674,158.68655,38.35985,2.71245,predicted
32.0025,87.4518,40.54255,2.9831,predicted
43.8135,41.64195,27.10165,1.95035,predicted
55.3465,1.53745,0.02225,0.05665,predicted
85.3805,148.8218,39.54685,2.7944,predicted
-421.577,1.35535,0.00795,0.1077,predicted
62.9685,66.8047,35.8968,2.60275,predicted
201.7035,1.40955,0.0041,0.03445,predicted
125.2645,158.5649,37.41925,2.62485,predicted
197.037,2.6663,2.6539,0.26805,predicted
103.9035,158.243,38.62155,2.72525,predicted
199.091,6.2178,5.9374,0.9337,predicted
-17.7995,99.17105,41.755,3.02195,predicted
151.583,148.3175,35.52835,2.44775,predicted
33.2705,105.9123,41.8047,3.02165,predicted
88.7155,152.0293,39.8653,2.8349,predicted
30.0545,95.5087,41.3085,2.97735,predicted
193.1385,0.99915,0.00445,0.05485,predicted
31.717,89.6077,40.2347,2.95615,predicted
104.1135,157.6659,38.99325,2.7004,predicted
36.034,91.10315,41.20285,3.0417,predicted
89.4845,150.9401,39.54675,2.78295,predicted
123.5765,158.52905,37.38605,2.62485,predicted
29.2005,89.2273,41.1556,3.022,predicted
130.974,158.63435,37.0927,2.61245,predicted
125.746,150.6888,35.8641,2.4842,predicted
219.7275,1.69555,0.00245,0.0863,predicted
107.196,46.0748,29.48855,2.14705,predicted
30.362,110.4488,41.7106,3.00815,predicted
68.328,136.6972,40.93005,2.91385,predicted
30.8758333333,100.1129,41.7288,3.01265,predicted
197.5855,3.0722,2.5831,0.26665,predicted
63.0625,129.8327,40.6962,2.909,predicted
152.6425,149.2538,35.73295,2.4825,predicted
26.1065,84.35725,41.2882,2.9674,predicted
184.4495,1.06975,0.00775,0.12565,predicted
99.5625,1.9419,1.4691,0.19515,predicted
105.077,157.2083,38.8437,2.73515,predicted
155.682125,147.35555,35.40835,2.4602,predicted
209.8905,1.46385,0.2021,0.08815,predicted
55.2455,129.25665,41.16975,2.981,predicted
22.477,19.91835,16.6644,1.2024,predicted
157.4685,28.6408,22.11815,1.6094625,predicted
53.608,125.0008,41.392,2.97985,predicted
176.164,16.4068,15.24665,1.11755,predicted
-21.1635,105.53575,42.12995,3.045535,predicted
113.627,158.77525,38.28965,2.5511,predicted
64.7905,64.49405,35.1212,2.5232,predicted
149.4745,150.15265,35.8999333333,2.49425,predicted
39.0455,105.89125,41.6763,3.01165,predicted
-44.5665,105.28895,41.3417,3.01105,predicted
132.044166667,156.328,37.09395,2.5888,predicted
187.8475,9.34557142857,10.2885625,0.834458333333,predicted
41.2585,79.15925,38.9456,2.8593,predicted
21.502,1.23946666667,0.009,0.0475,predicted
141.7545,154.26645,36.1567,2.5303,predicted
193.2505,16.43355,14.86455,1.0308,predicted
123.7285,148.9328,35.69725,2.48125,predicted
135.5,156.2358,36.6694,2.5702,predicted
70.164,138.6692,40.57195,2.90095,predicted
27.299,89.63915,40.8442,2.98505,predicted
206.36,1.5436,0.39115,0.09825,predicted
182.5425,1.2642,0.0034,0.08235,predicted
124.1195,158.94445,37.38715,2.61635,predicted
85.14,17.1243,15.43835,1.114,predicted
117.6,159.7599,37.5363,2.6297,predicted
-169.092,1.2108,0.03535,0.10495,predicted
148.149,151.1067,35.86185,2.5020725,predicted
191.6105,1.01065,0.0085,0.01905,predicted
56.5685,0.99225,0.0134,0.07165,predicted
215.2415,1.19535,0.13105,0.0449,predicted
29.8135,83.84205,40.90685,3.01555,predicted
184.5165,3.4411,3.3856,0.28405,predicted
61.996,135.94865,40.9924,2.9268,predicted
142.1595,147.6113,35.5547,2.3937,predicted
181.217,2.12215,1.59965,0.16215,predicted
90.6725,150.3949,39.52905,2.7857,predicted
200.4455,1.468025,0.01055,0.07075,predicted
146.749,151.9315,36.0258125,2.5023,predicted
38.37,77.5886,38.67615,2.86005,predicted
148.108,151.18615,35.746,2.50345,predicted
42.806,85.51015,39.36195,2.8852,predicted
198.9405,11.4335,11.54515,0.85565,predicted
131.4135,156.77255,36.3763,2.5473,predicted
164.54,27.601425,20.99378,1.502525,predicted
215.117,1.26835,0.05395,0.0625,predicted
71.11,68.262,36.0451,2.4844,predicted
206.9545,1.6948,0.39255,0.1124,predicted
201.7,2.50435,1.5383,0.1872,predicted
53.74175,1.30695,0.0018,0.08335,predicted
178.395416667,14.4716,14.0028,1.07705,predicted
-853.8945,0.9503,0.01915,0.04315,predicted
-992.9585,1.6653,0.89505,0.1804,predicted
109.487,157.95415,38.34435,2.68675,predicted
104.2575,154.73795,38.80685,2.72925,predicted
140.2395,154.35815,36.4159,2.5371,predicted
28.916,90.66145,40.70085,2.98395,predicted
167.621,0.7638,0.0045,0.0821,predicted
80.25,145.3787,40.0579,2.84865,predicted
103.965,157.82255,38.5871,2.7266,predicted
25.1465,97.1745,41.51575,3.0045,predicted
83.338,52.7202,32.02255,2.3919,predicted
42.0355,111.01115,41.408,3.02485,predicted
180.117,19.5875,16.9757,1.22655,predicted
-67.079,80.6344,38.853,2.83315,predicted
44.768,-148.26105,40.00165,2.94995,predicted
-418.08,0.97955,0.0415,0.04305,predicted
185.4365,19.3185,16.59855,1.19455,predicted
198.4595,4.5296,5.0139,0.37585,predicted
164.22,25.33515,20.464,1.290525,predicted
122.7085,159.4682,37.5197,2.62455,predicted
164.042,1.46675,0.008,0.0589,predicted
150.1175,149.27735,35.65995,2.4926,predicted
185.429,17.36025,16.1616,1.144,predicted
50.5965,77.6864,37.5903,2.7188,predicted
112.0525,43.69385,28.5036,2.0601,predicted
152.435,148.6559,35.63485,2.47745,predicted
71.861,139.11955,40.40405,2.8703,predicted
201.4615,1.60085,0.03855,0.0854,predicted
104.991,157.79945,38.61905,2.7211,predicted
200.9155,1.2425,0.0083,0.1024,predicted
110.5935,159.429,38.45575,2.722,predicted
199.5625,2.8012,2.0795,0.1805,predicted
39.2355,90.63705,41.7957,3.02945,predicted
86.794,149.69275,39.806,2.8175,predicted
71.09,138.9838,40.54545,2.8724,predicted
33.442,106.49745,41.4848,3.02815,predicted
145.956,152.2872,35.96125,2.50715,predicted
29.4225,94.61255,40.9596,2.99845,predicted
197.94,2.8623,1.94855,0.2003,predicted
69.0675,136.80675,40.50445,2.91415,predicted
145.9225,150.06275,35.81585,2.4926,predicted
149.1675,149.7609,35.5395,2.47695,predicted
130.446,1.53075,0.32175,0.09805,predicted
95.368,154.57635,39.4333,2.77805,predicted
84.5165,53.9369,30.2124,2.09365,predicted
37.236,111.2105,41.0326,3.02305,predicted
73.869,40.81255,26.54811,1.8825,predicted
56.5525,65.28985,35.14025,2.56425,predicted
-871.9995,1.44555,0.07075,0.0998,predicted
50.375,118.3626,41.71825,2.98625,predicted
121.015,44.0243,28.57715,2.0498,predicted
123.928,159.52795,37.26805,2.64885,predicted
115.6215,42.5997,27.8873,2.03805,predicted
88.2635,51.01185,31.61735,2.3429,predicted
195.514,3.9651,3.88125,0.35135,predicted
186.9365,18.8044,16.35935,1.15625,predicted
40.781,109.9557,41.56835,3.01825,predicted
103.282,157.72355,38.8242,2.7127,predicted
150.9395,149.50815,35.9884,2.47385,predicted
195.9435,2.6099,1.8768,0.2041,predicted
145.919,150.1475,35.80505,2.47985,predicted
109.541,51.2452,30.65145,2.1389,predicted
61.579,67.17575,35.79825,2.6482,predicted
207.084,1.3692,0.32215,0.1111,predicted
130.2495,38.9864,26.20655,1.89025,predicted
44.3505,110.40475,40.7037,2.9474,predicted
68.3485,54.36545,32.11935,2.33625,predicted
198.6785,4.568,4.71635,0.4101,predicted
154.683833333,147.4022,35.4792,2.4478,predicted
111.767,158.53065,37.7966,2.65705,predicted
53.757,121.89285,41.13925,2.97765,predicted
103.3155,156.1832,38.7526,2.726,predicted
169.891,2.3867,0.5339,0.109,predicted
198.3125,1.23915,0.00645,0.05045,predicted
60.678,68.1629,36.2063,2.614,predicted
94.0925,49.11975,30.8999,2.30105,predicted
43.669,78.2701,38.42825,2.8058,predicted
138.8505,155.15915,36.5863,2.54155,predicted
202.052,2.3585,1.15565,0.1481,predicted
201.1335,2.18535,0.8403,0.1351,predicted
165.414,1.5254,0.03735,0.09135,predicted
29.0385,90.69095,40.6953,2.9664,predicted
-844.0465,11.72415,13.27195,0.9978,predicted
150.172,149.77485,35.7638,2.47065,predicted
121.408,46.6807,28.7844,2.0502,predicted
42.1475,48.13475,30.80795,2.2685,predicted
200.316,1.16965,1.00755,0.16695,predicted
144.5205,152.60675,35.97935,2.5104,predicted
123.662,157.75285,37.34055,2.58675,predicted
183.037,1.4097,0.0173,0.08925,predicted
33.9275,93.88695,41.5879,3.0032,predicted
76.5165,147.88555,39.9289,2.83855,predicted
74.491,142.9676,40.5352,2.87315,predicted
175.19,0.883125,0.0282,0.0627,predicted
146.315,151.8098,35.9442,2.49265,predicted
-138.3075,1.57455,0.0082,0.11295,predicted
186.5175,13.8923,13.12435,0.9381,predicted
203.786,1.20505,0.03695,0.0311,predicted
137.402,1.51105,0.00655,0.03965,predicted
208.926,1.34565,0.0353,0.0373,predicted
207.915,1.3772,0.0795,0.0281,predicted
150.9925,150.52865,35.8995,2.47895,predicted
199.808,2.3478,1.76955,0.1981,predicted
207.3575,2.40115,0.20855,0.10775,predicted
186.99,1.27515,0.04505,0.04625,predicted
24.275,109.3648,41.5029,3.01885,predicted
56.442,126.2697,41.2551,2.9628,predicted
196.764,0.9168125,0.005075,0.1006,predicted
87.6885,152.79815,39.8777,2.8436,predicted
192.2925,4.62855,4.15125,0.38245,predicted
212.391,1.93065,0.0684,0.06355,predicted
202.535,11.3283,11.2911,0.8483,predicted
104.325,46.9606,29.9498,2.24825,predicted
126.822,43.35695,27.6773,1.8767,predicted
205.9635,1.3881,0.00495,0.04275,predicted
147.4715,150.9728,36.0534,2.51255,predicted
-825.68,2.14505,1.42815,0.23575,predicted
-84.252,45.7874,28.76395,2.02675,predicted
-926.5545,4.3753,3.478,0.31955,predicted
201.2135,7.59205,8.0647,0.6307,predicted
118.1162,160.13245,37.73655,2.67125,predicted
219.791,1.5665,0.0053,0.0442,predicted
28.7835,88.76725,41.32765,3.03045,predicted
148.779,35.92745,25.1532,1.81425,predicted
-333.6125,95.98225,41.8797,3.06365,predicted
174.38,2.22535,1.8956,0.20705,predicted
86.6105,1.45245,0.07685,0.04575,predicted
159.84,1.1222,0.0288,0.07305,predicted
129.108,40.1587,26.5737,1.90705,predicted
145.6795,149.66815,35.71225,2.4907,predicted
145.6155,152.07705,35.7159,2.5086,predicted
27.513,-26.23105,41.123,3.0171,predicted
187.001,2.13605,0.72435,0.10975,predicted
201.1465,4.5585,3.96785,0.3528,predicted
112.756,159.7871,38.3814333333,2.72609,predicted
30.3675,87.2762,40.39635,2.9634,predicted
-471.2525,1.16405,0.03145,0.10025,predicted
213.954,1.3072,0.02095,0.08015,predicted
118.759,161.0505,37.7624,2.62205,predicted
190.9975,0.92895,0.00695,0.09695,predicted
-34.2615,99.6571,41.812,3.0449,predicted
199.477,4.49825,4.8254,0.4094,predicted
-104.569,96.24405,41.3757,3.0451,predicted
187.6625,1.1067,0.00605,0.1047,predicted
17.029,95.3221,41.4925,3.03035,predicted
170.510666667,1.4162,0.00205,0.07825,predicted
107.29,41.384,27.99575,2.023,predicted
75.5015,144.8008,40.21945,2.85855,predicted
157.819,29.95125,22.252,1.62925,predicted
191.3485,1.9347,0.44045,0.1024,predicted
151.0385,150.6345,35.7969,2.49625,predicted
34.86,68.14945,36.6374,2.689,predicted
87.9735,151.34145,39.8141,2.82595,predicted
205.236,1.25295,0.2836,0.1078,predicted
176.846,24.65185,19.272,1.46495,predicted
-69.7405,82.44515,39.65705,2.901,predicted
196.9045,4.57715,4.3924,0.3441,predicted
79.984,145.9264,39.94395,2.837,predicted
197.5785,2.58135,2.452,0.26055,predicted
25.8255,111.5129,41.73055,3.0027,predicted
121.514,157.92445,37.22065,2.6167,predicted
117.119,39.9175,26.61135,1.88655,predicted
47.537,77.50935,38.13,2.78115,predicted
136.724,155.89425,36.73085,2.53215,predicted
187.0725,3.7554,3.35705,0.30355,predicted
153.356,148.37405,35.7802,2.4784,predicted
121.4655,40.18875,26.49325,1.9214,predicted
166.4145,21.28775,18.33365,1.345,predicted
111.403,3.1027,2.57165,0.249,predicted
31.7845,77.8052,39.45095,2.90925,predicted
127.654,156.91925,37.0376,2.58775,predicted
189.621,18.01925,15.7813,1.1501,predicted
